,Page,Block,Text,Image path
581,9,1,"CICVIIUEs, VY LUI, |
and followed. Peor
them, imitate their
replicate their rath

‘ics. City Post believes you

enough about your favouri

spirit, it brings to you som

1 few other things you oug

‘ew of your favourite singe

world.

Deepak Bajracharya

Deepak Bajracharya starte

stage all the way back in 1

Kathmandu. He has since |

nearly 300 songs and take

musical programmes arow:
What does the Piscean
the flamenco French outfit

1 sucker for Michael Bolto:

ers.

Avril Lavigne

Avril fans, come close. She

qaush. Secretive and brood

rocker is one hard woman
A part-time actress anc

Avril is intense and passio.

and hating. She hates supe

people who are passionate

1 cause. On the other hanc

nvolved with any kind of

or community activities.

Preeti Kaur

Preeti Kaur, the young anc

and performer, loves anytl
",outputs/9/1.png
582,9,2,"Perhaps we don't need to introduce Axl Rose,
the Guns N Roses frontman (oops!). What
about this bit, though? He loathes interviews
as they are “nightmare”. There are also
rumours that he suffers from anthropophobia,
or fear of people.

(PR)
",outputs/9/2.png
583,9,3,"Preeti Kaur, the young and energetic singer ia)
and performer, loves anything and everything if
to do with Mariah Carey. She recently made a ? Yj
mea culpa: She is obsessed about herself. i)
yf
Vi) 5
TL
f/ u j }
if j \ if
i ; ! | |
4 a I ‘
Ki i, f}
Wie
VERN Za
‘i ee
i
H
i, >
LA y
if)
}
f
~
Preeti desp
others' feelings
be trusted, is d
when you thou
looking!
_ Je
a eae 7 Ne
LX ak Al
_— S ie Fn JC
rg SR he
I a ar Foe AN nc
tle te pe OS Cee eS See
ie eee wae cs JK EF Ow
Sabie Se eesey cee Oe ae pe .
eo, TE
ee ee a eh jis he
Sears SoBe ie pel es ee a = ‘ Fd
ae ae wr oe of fa ' e de
SR aaa ea a re o&
athe ae ON 7 A as wo ar— Wak te
Meet Lee BN ; as i
Ria =(8 Vey =a SS my
Age 2) ‘ hi ‘ |)
ren eS: gts PMN oa ae a
ee os A a A
ie ng ip Lia *
Ae ey ee a ota
> A : ee. 4"" re li mad ¥
Og y SS
ys 3 _
we -&
ys Wh . |
oy Pee
ty =
' J = . _— Pr 5, ~ =
“ a
\ . ; Pe. <
2) a ; oem » ;
‘ P - y “=e
pa +) “ . a oe. Say ,
| se i \ cement
ee : I ‘ > 5 ,
Fe Tthenc. al Oy a Ske. See
ae ? a) S 8 al
ne Rey i eee 5 ) ;
Sh ss mh i a Ae sith a ae ""F ib 7 cc 3
",outputs/9/3.png
584,9,4,"elebrities, by rule, are widely admired r a |
( ) and followed. People like to dress like
them, imitate their mannerism, even
replicate their rather embarrassing m
tics. City Post believes you can never learn
enough about your favourite celebs. In this Ve
spirit, it brings to you some likes, dislikes and ee Vip
a few other things you ought to know about a | lip
few of your favourite singers from around the i y F
world. i / Bi
Deepak Bajracharya |
Deepak Bajracharya started performing on- a -
stage all the way back in 1988 at the City Hall,  -
Kathmandu. He has since gone on to sing 4
nearly 300 songs and taken part in as many 7
musical programmes around the world. (*
What does the Piscean like? He just loves bs
the flamenco French outfit Gypsy Kings and is '
a sucker for Michael Bolton's soothing num- )
bers. :
Avril Lavigne FY
Avril fans, come close. She prefers it hush- wt
hush. Secretive and brooding, this Canadian pee ibe
rocker is one hard woman to grasp. re
A part-time actress and fashion designer, ee NS
Avril is intense and passionate, both in loving iF , €
and hating. She hates superficiality and likes | ye
people who are passionate and committed to
a cause. On the other hand, she loves to be T a i)
involved with any kind of club, organisation
or community activities. Y 4
Preeti Kaur i
Preeti Kaur, the young and energetic singer mi
and performer, loves anything and everything mf
to do with Mariah Carey. She recently made a y Y
mea culpa: She is obsessed about herself. f We
ff a
STAT COCs Cw
",outputs/9/4.png
585,9,5,"s, by rule, are widely admired ; : . ) | s | } : — |
ywed. People like to dress like é | |
iitate their mannerism, even aa . a ; ae a a Aan ® Ta a
their rather embarrassing + Ee eee le = ed yo SDA Se | ON |
lieves you can never learn =z pvrreceerveee a = ngs y 5 ""VS Pe
. . aa s ‘ - i 4 : BASAY ‘
yur favourite celebs. In this Vf eee 7 P a eae! | hE :
° ° ye “ Py (Ae : oa Ss he Lae raw, A andl i an : & beat / .
o you some likes, dislikes and Mi iu : <<"" ae oo x fa =, BAS h
, ip Ie oy aH a , ms. ; sekia \ ; >
2s you ought to know about a Is li U, ‘ ; -— 4 4 a a ) \ ) —_—""
f d th Hi: ; | : ~~ 77 (gas ES ‘¢ = as Hh e
urite singers trom around the Lap 7 pa a é he - a,
te i: : i ed 1 ji > a. Lad > Se : ' can: ,
‘i, i __ fe \ Wh ~\ FS
i, Le , * P : \ 3 6 ‘ 7 , rer ; ; 4 \;? ~ a
arya ~~ a FL 7 a oa) ry iii | : .
arya started performing on- a 4 ; | ea - | we a ice hg, ae
back in 1988 at the City Hall, - ees _—4 e ue ee Bef Ss )
e ° my “ t } D . » h ‘ on lied i -
has since gone on to sing ; tet F i we OR Oe | RS ‘j
s and taken part in as many | — - 4 Pea ah Se ee . ‘
umes around the world. i in Y yy i aS | i a <7 ane ‘
ne Piscean like? He just | A alee Oa OS e ie
e Piscean like? He just loves fe f ! Wis: ee ee a <\ Be
snch outfit Gypsy Kings and is RE ee ed NM Ba ee, | ia . . P fi | 4 } 4,
; a P\ Pye) Bd) ene} Me TS ae . ; hi Y
hael Bolton's soothing num- , “ ead ee | | PA BY Tm ae aN oN re, hi .
oe } ] Lae AN ee: |i ‘ NT , Pe F '
i BE Ty Th De ) sa a
",outputs/9/5.png
586,9,6,"Son of famous comedian Mehmood, Lucky Ali _ or fear of people.
has had his share of success as a singer and (PR)
",outputs/9/6.png
587,9,7,"composer as well aS an accomplished actor.
The Made in India pop siren is known as Nine-time Grammy winner Sheryl Crow is as This ballad-style singer loves open spaces,
Indian Madonna, and not for nothing. Like famous for her beautiful voice as she is for her _and is inspired by the splendour of nature.
her American counterpart, Chinai sizzles, in unique blend of music which combines rock, Like his favourite animal, horse, Lucky is
front of the camera, and behind. But wait,can country, pop, folk and blues. known for his easy-going attitude.
you believe that the Bombay bombshell has You might know dozens of stuff about But, believe it or not, Lucky's lost. He now
had enough of the American Sex goddess? her (no need for us to go Crowing!), but do __ says he doesn't know what he is doing.

Yes, Alisha has now shifted her loyal- you know what helps the part-time politi- Surprisingly, Lucky hopes neither acting nor
ties to Celine Dion and says she would cal activist produce such a rich oeuvre, singing turns out to be his niche. So what
love to sing for movies like Titanic. year in year out? A glass of milk every does he want to do? Move on, of course.

What else does the lover girl fancy? morning!
Not pubbing and partying, Yes, this well-toned crooner maintains
— both of which she detests. healthy weight by regularly drinking milk and __ Perhaps we don't need to introduce Axl Rose,
> On the other hand, she is one of the leading advocates for the milk the Guns N Roses frontman (oops!). What
= loves to eat, eat and eat! industry in America. about this bit, though? He loathes interviews
Her idea of a perfect day is as they are “nightmare”. There are also
a romantic movie at her Lucky Ali rumours that he suffers from anthropophobia,
7 own sweet home. And yes, Son of famous comedian Mehmood, Lucky Ali _ or fear of people.
e \N dancing. has had his share of success as a singer and (PR)
(1
\
",outputs/9/7.png
588,9,8,"Deepak bajracharya started performing on- SNS
stage all the way back in 1988 at the City Hall, ity,
Kathmandu. He has since gone on to sing a
nearly 300 songs and taken part in as many 7a
musical programmes around the world. )
What does the Piscean like? He just loves
the flamenco French outfit Gypsy Kings and is
a sucker for Michael Bolton's soothing num- A
bers. 4
Avril Lavigne OF
Avril fans, come close. She prefers it hush- Ore,
hush. Secretive and brooding, this Canadian eh,
rocker is one hard woman to grasp. Ce rf
A part-time actress and fashion designer, ath 4
Avril is intense and passionate, both in loving |
and hating. She hates superficiality and likes rt
people who are passionate and committed to
a cause. On the other hand, she loves to be T a |
involved with any kind of club, organisation -
or community activities. j
a ’ Hi
Preeti Kaur, the young and energetic singer me fii
and performer, loves anything and everything ”
to do with Mariah Carey. She recently made a 4 i]
mea culpa: She is obsessed about herself. y i MY
y/ / ( j f
vi \ {
Ne
| b \ i
Wy
Ve nit yi
ji i
Wy (
i,
Lon
}
,
)
Preeti desr
others’ feeling:
be trusted, is d
when you thou
Lanl-ana!
",outputs/9/8.png
589,9,9,"ALUOLEe WOULTUUVY ALU MEUM TS) LiddO WaALAUIGIL ie "" _ ‘
rocker is one hard woman to grasp. ce if
A part-time actress and fashion designer, i
ee ° ° ° ° -
Avril is intense and passionate, both in loving
and hating. She hates superficiality and likes aa
people who are passionate and committed to
a cause. On the other hand, she loves to be T a i)
involved with any kind of club, organisation
or community activities.
/
f
Preeti Kaur, the young and energetic singer yy
and performer, loves anything and everything ”
to do with Mariah Carey. She recently made a ? Yj
mea culpa: She is obsessed about herself. i)
7 /
[4 j ri
4H AY j '
if j \ if
i ' } sl
fii |
AN a
i i, }
Wye
JL
f\ vik se
/ \
Hf
i, >
LA y
if)
}
f
~
Preeti de:
others' feelin
be trusted, is
when you the
looking!
q
 ——— : > Ss ""2 ix <M ;
=
——— ee SS
aac ah a . re zi Oe pt Ti » ]
te ee ee OS ee ge
Sas ee uf MT EE
Bee Se es eB Ys
Se ae Pie pe pe eae ae ; AA
ea Nel cee acl Oi Sel yl aie, |
Pasa = gar * a A - ’ .
RU So: 28 r os, A lS
Pee ae oa =f \ — . ws
Shake “at Di eed oe ay.
eae ° fs : B Me ) = er \ ]
Pas itn a A iw A . - y ayy
ie ng 1h Lia *
a ee J : : : ;* y Fi, ( x > . .
as ZZ i x
: + 5 ‘ f, —""3 °Y AS a
Og | Rn
% : yo
sé - \e ’ 1
er a »
ys } 3 a
: \ J
j aS
",outputs/9/9.png
590,9,10,"’ |}o
. LEONA LEWIS MUSIC FULL-CIRCLE
= Author of a sordid Neipaal: Back
= autobiography at 23 pg III to the school pg Iv
",outputs/9/10.png
591,9,11,"Lats [AID Nd BQbEw EP Eww , j Mf j
. a\t
his R&B goddess has iy
spread her tentacles far VEG f
and wide. Besides being a Wy
successful singer, both as a solo A vi —
artiste and as a member of the , I, } \
Destiny's Child, Beyonce Yh e
Knowles is also an accomplished ty
eaeulCo MRC Kem une tcoy yf
and a versatile actress. iW

Beyonce loves food, any kind x
of food. She had a really tough
time cutting down those extra
calories for her role in the NI
movie Dreamgirls. Beyonce had
to cut down on all her favourite
food on her way to losing 20
pounds for the role.

Soon as the shooting for the Preeti des
Dreamgirls ended, Beyonce others’ feeling
rushed to, you guessed it, the be trusted, is
ede MoM EM COM OL ULar TI meee Kys when you tho
lost pounds back. This Texas looking!
damsel just loves fatty food.

Wow, that's some admission!
a
aN Pa
- ; ve A
yp a ean
ae
ee SSN
Bide Secs ee RS dp! ae SS
Re ie Cn ae i ies = Vass
i ES oe er eld eo” Ls
ig Neth eae i | a“ _- d
PP aaa 2 en a> 2
Cae Henke ee a | = al ee
pt: ¥ fe ‘ x 7 iS P
ae ¥ Hf ~ ers j
- - ’ ; ( ) : ~ i .
hig + if. a * We
SS ei a y,
: oy a9 a.
4, ) : . Cg .
: /
3 \ \
3 ‘ , S
val E
- - +7 is
: ‘ “=
| ae ae f
; f
= a ~ on x». —~< le
oor Che ;
“thom, iN OAD
re... . ES al ae =
7 "" = 7 \ > <a
et her rye ; fia r . = |
OMS A eee | ; aa
Ss ES 3. Sess i ae
Ne? See eae oN » % ras

i | | 4 ‘ ee ’

3 j P= : | .
\. . ah
"" 1 \
",outputs/9/11.png
592,9,12,"This ballad-style singer loves open spaces,
and is inspired by the splendour of nature.
Like his favourite animal, horse, Lucky is
known for his easy-going attitude.

But, believe it or not, Lucky's lost. He now
says he doesn't know what he is doing.
Surprisingly, Lucky hopes neither acting nor
singing turns out to be his niche. So what
does he want to do? Move on, of course.
Perhaps we don't need to introduce Axl Rose,
the Guns N Roses frontman (oops!). What
about this bit, though? He loathes interviews
as they are “nightmare”. There are also
rumours that he suffers from anthropophobia,
or fear of people.

(PR)
",outputs/9/12.png
593,9,13,"Deepak Bajracharya started performing on
stage all the way back in 1988 at the City EF
Kathmandu. He has since gone on to sing
1early 300 songs and taken part in as man
musical programmes around the world.

What does the Piscean like? He just lov
he flamenco French outfit Gypsy Kings an
1 sucker for Michael Bolton's soothing nun
eFs.

Avril Lavigne

Avril fans, come close. She prefers it hush-
1ush. Secretive and brooding, this Canadia
‘ocker is one hard woman to grasp.

A part-time actress and fashion design:

Avril is intense and passionate, both in lov
and hating. She hates superficiality and lik
seople who are passionate and committed
1 cause. On the other hand, she loves to be
nvolved with any kind of club, organisatio
or community activities.
Preeti Kaur, the young and energetic singe
and performer, loves anything and everyth
‘o do with Mariah Carey. She recently mad
nea culpa: She is obsessed about herself.
",outputs/9/13.png
594,9,14,"But, believe it or not, Lucky's lost. He now
says he doesn't know what he is doing.
Surprisingly, Lucky hopes neither acting nor
singing turns out to be his niche. So what
does he want to do? Move on, of course.
Perhaps we don't need to introduce Axl Rose,
the Guns N Roses frontman (oops!). What
about this bit, though? He loathes interviews
as they are “nightmare”. There are also
rumours that he suffers from anthropophobia,
or fear of people.

(PR)
",outputs/9/14.png
595,9,15,"Preeti Kaur, the young and ene
and performer, loves anything |
to do with Mariah Carey. She r
mea culpa: She is obsessed abo
pees te aS See ag At!) ee
ae |
Sei a ae
ate TES are < Eee
pi We
TR | of ge j
Be Se ae a es 8 —
= te — a Ah
: gt ene fr
“| i. ""4 is F ‘ usd Fe bi
7 3 i ae / Ci
emt hh
: be S eags 1)
3 Sie, tae i.
ty er :
vey Tis
“ae
a
i 8
Vr .
3
5
¢ oi
i
i a A 4 . Se
ees fo
",outputs/9/15.png
596,9,16,"This ballad-style singer loves open spaces,
and is inspired by the splendour of nature.
Like his favourite animal, horse, Lucky is
known for his easy-going attitude.

But, believe it or not, Lucky's lost. He now
says he doesn't know what he is doing.
Surprisingly, Lucky hopes neither acting nor
singing turns out to be his niche. So what
does he want to do? Move on, of course.
Perhaps we don't need to introduce Axl Rose,
the Guns N Roses frontman (oops!). What
about this bit, though? He loathes interviews
as they are “nightmare”. There are also
rumours that he suffers from anthropophobia,
or fear of people.

(PR)
",outputs/9/16.png
597,9,17,"PO be aid ne
> oath 5 MSM 9 =

Oo ie . Baa
u ¥: oa z a3 sR
—— , Yi SF
",outputs/9/17.png
598,9,18,"ne Dion and says she would cal activist produce such a rich oeuvre, singing turns out to be his niche. So what
g for movies like Titanic. year in year out? A glass of milk every does he want to do? Move on, of course.
se does the lover girl fancy? morning!
Not pubbing and partying, Yes, this well-toned crooner maintains
both of which she detests. healthy weight by regularly drinking milk and __ Perhaps we don't need to introduce Axl Rose,
On the other hand, she is one of the leading advocates for the milk the Guns N Roses frontman (oops!). What
loves to eat, eat and eat! industry in America. about this bit, though? He loathes interviews
Her idea of a perfect day is as they are “nightmare”. There are also
a romantic movie at her Lucky Ali rumours that he suffers from anthropophobia,
own sweet home. And yes, Son of famous comedian Mehmood, Lucky Ali _ or fear of people.
dancing. has had his share of success as a singer and (PR)
(|S
\
",outputs/9/18.png
599,9,19,"_-EONA LEWIS
\uthor of a sordid
yutobiography at 23 pg III
",outputs/9/19.png
600,9,20,"AVI Lavigne
Avril fans, come close. She prefer:
hush. Secretive and brooding, thi:
rocker is one hard woman to gras
A part-time actress and fashic
Avril is intense and passionate, be
and hating. She hates superficialit
people who are passionate and co
a cause. On the other hand, she lc
involved with any kind of club, or
or community activities.
Preeti Kaur, the young and energ¢
and performer, loves anything an
to do with Mariah Carey. She rece
mea culpa: She is obsessed about
pS Sa Sao a ty = De hr
aap, re A 5
Reta ed oa y=
vy eer ‘ x Ps a ,
oT aad at F< wat alee ae |
",outputs/9/20.png
601,9,21,"sity 1.qxd 1/7/2009 9:40 PM Page 1
",outputs/9/21.png
602,9,22,,outputs/9/22.png
603,9,23,"AVIH tals, COME CiOse,. ofle Prelers It DUstil- “~
ush. Secretive and brooding, this Canadian ge
ocker is one hard woman to grasp. ce j
A part-time actress and fashion designer, i
\vril is intense and passionate, both in loving a
nd hating. She hates superficiality and likes aa
eople who are passionate and committed to
cause. On the other hand, she loves to be T a |
nvolved with any kind of club, organisation
r community activities.
reeti Kaur, the young and energetic singer yy
nd performer, loves anything and everything mf)
o do with Mariah Carey. She recently made a ? Yj
‘ : a) Lee
nea culpa: She is obsessed about herself. j Lae
[4 j r
4H AY j
if j \ t
i ' } y
fifi /
ALB i
f\ vik We
i \
Hf
i, >
LA y
if)
, |
f
~
Preeti de:
others’ feelin
be trusted, is
when you thc
looking!
’ \
 ——— : > Ss ""2 ix a ;
Se
og ee SS
ee ee
ee er e - . elie : SS \
Te eee Fle so ag WS a 7 SEY gimme et I
iL ey A ee sce 7 cs gs ttt oe EN S
AE ES ak RE ry ae |e ae a
oo, igh) | is
i Fn ell ys
a SoBe ie pel es ee ae , PA
a ae rakes Sao. Saal Fat td J J (
bats Tl gar 5 a A { .
ree PaO - 8 Fs ed io <=s “. a a ANS -
Gt eaters 8 eS
Ree oes oa =f \ — . ws
i: “4 a ae: f, : an feet. N
gt 2(4 at aa?’ oe ay.
FP ee gas fa - ae m,
| | a, ; » AS
",outputs/9/23.png
